CustomerID,Age,Gender,City,ProductCategory,Quantity,Membership,VisitFrequency,TotalSpend,HighSpender
C05403,47,Male,Houston,Frozen Foods,3,Yes,1,126.24,Yes
C05404,47,Male,New York,Frozen Foods,8,No,17,353.92,Yes
C05405,29,Male,Miami,Dairy,4,No,4,158.04,Yes
C05406,27,Female,Los Angeles,Produce,6,No,16,247.32,Yes
C05407,61,Female,Houston,Household,10,No,9,285.1,Yes
C05408,28,Male,New York,Frozen Foods,9,No,8,125.82,Yes
C05409,32,Male,Los Angeles,Dairy,8,No,26,260.16,Yes
C05410,33,Male,Houston,Dairy,4,No,19,90.16,No
C05411,34,Male,Chicago,Bakery,10,No,22,12.6,No
C05412,43,Female,Los Angeles,Dairy,8,Yes,17,194.88,Yes
C05413,19,Male,Chicago,Beverages,7,Yes,10,230.37,Yes
C05414,67,Female,New York,Household,5,Yes,17,8.4,No
C05415,29,Male,Miami,Frozen Foods,7,No,22,220.15,Yes
C05416,68,Female,New York,Frozen Foods,7,Yes,21,230.79,Yes
C05417,43,Male,Los Angeles,Snacks,10,Yes,16,87.5,No
C05418,40,Female,Chicago,Beverages,2,Yes,22,44.24,No
C05419,35,Female,Chicago,Frozen Foods,7,No,9,337.75,Yes
C05420,49,Female,Houston,Bakery,3,No,28,132.99,Yes
C05421,66,Male,New York,Frozen Foods,8,No,5,169.04,Yes
C05422,55,Female,New York,Snacks,8,Yes,2,145.12,Yes
C05423,64,Male,Los Angeles,Produce,9,Yes,14,63.72,No
C05424,20,Female,Chicago,Produce,4,Yes,17,10.88,No
C05425,55,Female,Los Angeles,Beverages,10,Yes,13,155.8,Yes
C05426,20,Male,Los Angeles,Dairy,3,No,13,141.21,Yes
C05427,47,Female,Chicago,Snacks,9,No,27,431.73,Yes
C05428,18,Female,Los Angeles,Snacks,9,Yes,13,367.29,Yes
C05429,47,Male,Chicago,Frozen Foods,2,No,30,36.38,No
C05430,62,Female,Los Angeles,Bakery,6,No,18,48.24,No
C05431,49,Female,Miami,Frozen Foods,3,Yes,24,90.54,No
C05432,45,Female,Los Angeles,Bakery,5,Yes,1,163.4,Yes
C05433,38,Female,Los Angeles,Snacks,2,No,22,43.6,No
C05434,63,Male,Miami,Dairy,4,No,21,139.56,Yes
C05435,30,Female,New York,Produce,3,Yes,26,112.77,Yes
C05436,44,Female,Chicago,Beverages,2,No,27,78.74,No
C05437,53,Female,Houston,Household,6,Yes,25,153.66,Yes
C05438,24,Female,Miami,Bakery,3,No,4,119.37,Yes
C05439,39,Female,New York,Produce,4,Yes,21,9.0,No
C05440,27,Female,Los Angeles,Beverages,6,No,5,206.04,Yes
C05441,56,Female,New York,Dairy,5,No,11,62.75,No
C05442,32,Female,Miami,Snacks,4,Yes,2,57.04,No
C05443,32,Male,Los Angeles,Dairy,4,Yes,27,21.88,No
C05444,21,Male,New York,Bakery,2,No,2,20.86,No
C05445,49,Male,Houston,Snacks,10,No,25,496.1,Yes
C05446,40,Male,Chicago,Frozen Foods,4,No,29,85.4,No
C05447,23,Female,Chicago,Beverages,8,Yes,28,371.68,Yes
C05448,41,Female,Miami,Frozen Foods,5,Yes,16,44.9,No
C05449,37,Male,Los Angeles,Snacks,10,Yes,3,110.0,Yes
C05450,54,Male,Los Angeles,Household,10,Yes,6,283.3,Yes
C05451,37,Male,Chicago,Beverages,8,No,20,145.04,Yes
C05452,29,Female,New York,Beverages,6,Yes,4,195.3,Yes
C05453,50,Female,Los Angeles,Frozen Foods,10,Yes,5,216.8,Yes
C05454,45,Male,Houston,Beverages,5,No,21,203.85,Yes
C05455,25,Male,Houston,Snacks,4,No,7,88.6,No
C05456,18,Male,Los Angeles,Household,10,No,7,290.5,Yes
C05457,54,Male,Los Angeles,Bakery,9,Yes,30,150.57,Yes
C05458,39,Male,Chicago,Bakery,10,No,28,355.0,Yes
C05459,23,Female,Miami,Snacks,5,Yes,17,165.4,Yes
C05460,38,Male,Chicago,Frozen Foods,10,No,6,204.5,Yes
C05461,49,Female,Miami,Dairy,6,Yes,4,87.18,No
C05462,52,Male,Houston,Snacks,7,No,2,217.63,Yes
C05463,32,Male,Miami,Bakery,1,Yes,6,47.21,No
C05464,22,Female,Chicago,Snacks,9,Yes,7,67.5,No
C05465,63,Male,Los Angeles,Beverages,8,No,2,321.28,Yes
C05466,67,Female,Miami,Beverages,5,Yes,18,138.05,Yes
C05467,65,Female,Chicago,Snacks,3,Yes,10,80.25,No
C05468,23,Male,Houston,Frozen Foods,5,Yes,27,240.6,Yes
C05469,42,Male,Miami,Dairy,5,No,7,153.45,Yes
C05470,63,Female,Houston,Beverages,9,No,9,375.3,Yes
C05471,57,Female,Houston,Bakery,7,No,19,183.47,Yes
C05472,46,Male,New York,Household,2,No,19,26.48,No
C05473,24,Female,Miami,Beverages,5,Yes,24,175.15,Yes
C05474,57,Male,Chicago,Bakery,9,No,2,416.16,Yes
C05475,30,Female,Miami,Household,2,Yes,25,84.44,No
C05476,55,Male,Miami,Dairy,8,No,23,85.76,No
C05477,35,Female,Houston,Household,3,Yes,24,49.59,No
C05478,19,Female,Houston,Beverages,4,No,25,105.32,Yes
C05479,25,Male,Houston,Household,2,Yes,12,58.02,No
C05480,28,Female,Houston,Frozen Foods,9,No,30,94.5,No
C05481,50,Female,Chicago,Bakery,6,No,19,73.62,No
C05482,55,Female,Los Angeles,Beverages,9,Yes,6,343.62,Yes
C05483,65,Female,New York,Beverages,8,No,30,294.32,Yes
C05484,44,Female,Houston,Snacks,9,Yes,24,379.08,Yes
C05485,37,Female,Houston,Frozen Foods,5,Yes,1,233.55,Yes
C05486,29,Female,New York,Frozen Foods,6,No,15,96.6,No
C05487,60,Male,Houston,Snacks,7,No,29,301.84,Yes
C05488,48,Female,Los Angeles,Household,5,Yes,22,168.15,Yes
C05489,44,Female,Miami,Bakery,1,No,19,47.93,No
C05490,49,Male,New York,Produce,9,Yes,14,128.97,Yes
C05491,27,Female,Chicago,Dairy,2,No,24,28.42,No
C05492,20,Female,New York,Frozen Foods,7,No,25,248.57,Yes
C05493,62,Male,Los Angeles,Produce,8,Yes,13,371.92,Yes
C05494,44,Female,Chicago,Bakery,8,Yes,30,331.2,Yes
C05495,52,Female,Miami,Dairy,1,No,29,36.62,No
C05496,48,Male,Houston,Frozen Foods,10,No,5,199.8,Yes
C05497,32,Male,New York,Beverages,7,No,2,253.19,Yes
C05498,33,Female,Chicago,Frozen Foods,9,No,15,362.25,Yes
C05499,30,Female,New York,Dairy,3,Yes,16,113.73,Yes
C05500,66,Male,Miami,Household,8,Yes,7,273.28,Yes
C05501,52,Female,New York,Produce,8,No,28,26.48,No
C05502,69,Male,Chicago,Household,9,Yes,22,299.97,Yes
C05503,28,Male,Los Angeles,Beverages,8,No,6,195.52,Yes
C05504,38,Male,Chicago,Dairy,5,No,28,240.6,Yes
C05505,68,Female,New York,Bakery,5,No,17,153.75,Yes
C05506,28,Male,Miami,Household,3,Yes,1,92.4,No
C05507,47,Male,Houston,Dairy,6,Yes,6,298.26,Yes
C05508,65,Male,Houston,Frozen Foods,10,Yes,6,55.9,No
C05509,52,Female,Miami,Bakery,3,Yes,4,43.62,No
C05510,39,Female,New York,Snacks,2,No,8,66.3,No
C05511,55,Female,Miami,Snacks,7,No,29,115.15,Yes
C05512,48,Male,New York,Household,10,Yes,9,179.6,Yes
C05513,31,Female,Chicago,Beverages,3,No,22,134.22,Yes
C05514,41,Female,Los Angeles,Dairy,4,Yes,10,117.56,Yes
C05515,67,Male,New York,Produce,10,Yes,24,60.4,No
C05516,66,Male,Houston,Beverages,8,Yes,8,129.84,Yes
C05517,49,Female,Houston,Bakery,1,Yes,2,4.73,No
C05518,53,Female,Los Angeles,Household,9,No,20,254.25,Yes
C05519,49,Male,New York,Beverages,6,No,17,56.94,No
C05520,32,Female,Los Angeles,Household,2,No,1,86.0,No
C05521,60,Male,Chicago,Frozen Foods,3,Yes,14,87.87,No
C05522,52,Male,Los Angeles,Bakery,5,Yes,22,19.55,No
C05523,20,Female,Chicago,Produce,6,No,23,94.44,No
C05524,33,Female,Houston,Dairy,9,No,5,280.8,Yes
C05525,22,Female,Chicago,Bakery,2,Yes,24,34.88,No
C05526,38,Female,New York,Dairy,5,No,9,130.75,Yes
C05527,27,Male,New York,Dairy,7,Yes,20,318.92,Yes
C05528,36,Female,New York,Beverages,7,Yes,17,127.05,Yes
C05529,42,Female,New York,Frozen Foods,4,No,6,69.84,No
C05530,21,Female,Miami,Beverages,3,No,1,123.51,Yes
C05531,46,Male,Chicago,Snacks,8,Yes,18,132.96,Yes
C05532,36,Female,New York,Snacks,2,No,28,9.64,No
C05533,60,Female,Los Angeles,Dairy,5,Yes,11,49.35,No
C05534,19,Male,Los Angeles,Frozen Foods,10,No,4,474.9,Yes
C05535,27,Male,Miami,Bakery,5,Yes,20,233.65,Yes
C05536,60,Male,Chicago,Dairy,1,Yes,6,12.02,No
C05537,42,Male,Chicago,Bakery,7,Yes,8,196.84,Yes
C05538,37,Male,Chicago,Dairy,4,No,19,30.92,No
C05539,65,Female,Miami,Beverages,10,No,15,340.6,Yes
C05540,36,Male,Chicago,Dairy,2,No,22,20.16,No
C05541,40,Male,Chicago,Dairy,8,No,19,27.52,No
C05542,41,Male,New York,Frozen Foods,4,No,2,165.68,Yes
C05543,28,Male,Chicago,Frozen Foods,1,No,29,16.94,No
C05544,63,Male,New York,Household,8,Yes,28,50.56,No
C05545,51,Male,New York,Bakery,7,Yes,4,293.02,Yes
C05546,45,Male,Chicago,Frozen Foods,3,No,4,115.08,Yes
C05547,22,Male,Los Angeles,Dairy,3,No,12,103.5,Yes
C05548,22,Female,Houston,Frozen Foods,7,Yes,18,319.55,Yes
C05549,68,Female,Los Angeles,Frozen Foods,2,No,12,49.94,No
C05550,38,Female,Chicago,Produce,5,No,27,36.35,No
C05551,29,Male,Chicago,Produce,7,No,19,28.07,No
C05552,67,Male,Los Angeles,Snacks,6,Yes,25,99.6,No
C05553,21,Male,Chicago,Beverages,10,No,26,52.5,No
C05554,66,Female,New York,Household,7,Yes,25,190.68,Yes
C05555,59,Male,Miami,Household,2,No,28,3.42,No
C05556,37,Male,Chicago,Beverages,7,Yes,15,159.18,Yes
C05557,55,Male,Chicago,Frozen Foods,2,No,10,19.48,No
C05558,42,Female,Los Angeles,Snacks,7,No,7,133.35,Yes
C05559,31,Female,New York,Snacks,8,Yes,2,272.64,Yes
C05560,28,Male,Los Angeles,Bakery,10,Yes,13,182.0,Yes
C05561,49,Female,Los Angeles,Household,8,Yes,16,141.84,Yes
C05562,28,Male,Chicago,Produce,5,No,21,247.75,Yes
C05563,35,Male,New York,Snacks,7,No,8,253.54,Yes
C05564,44,Female,Chicago,Dairy,8,Yes,1,209.44,Yes
C05565,35,Female,Chicago,Bakery,4,Yes,17,117.56,Yes
C05566,40,Female,Chicago,Household,2,No,27,62.78,No
C05567,28,Female,Chicago,Frozen Foods,7,Yes,15,15.4,No
C05568,38,Male,Miami,Dairy,1,Yes,27,4.93,No
C05569,61,Male,Houston,Beverages,2,No,22,65.62,No
C05570,22,Female,New York,Household,10,Yes,23,188.6,Yes
C05571,40,Female,Miami,Produce,7,No,14,26.04,No
C05572,58,Male,Houston,Dairy,10,Yes,7,155.8,Yes
C05573,42,Male,Houston,Frozen Foods,1,Yes,30,7.38,No
C05574,58,Male,Houston,Dairy,7,Yes,19,321.3,Yes
C05575,27,Male,Miami,Dairy,5,Yes,10,54.7,No
C05576,39,Female,New York,Snacks,3,No,20,24.12,No
C05577,36,Female,Los Angeles,Produce,2,Yes,25,63.36,No
C05578,18,Female,Houston,Beverages,7,Yes,11,185.99,Yes
C05579,24,Male,Los Angeles,Frozen Foods,9,Yes,26,262.98,Yes
C05580,21,Male,Los Angeles,Bakery,9,Yes,29,201.24,Yes
C05581,18,Female,Chicago,Bakery,10,Yes,20,238.9,Yes
C05582,32,Female,Los Angeles,Frozen Foods,10,No,21,391.6,Yes
C05583,57,Female,Chicago,Beverages,8,No,22,94.24,No
C05584,29,Male,New York,Frozen Foods,2,No,23,40.86,No
C05585,39,Female,New York,Snacks,1,Yes,5,47.93,No
C05586,39,Male,Chicago,Bakery,8,No,7,82.48,No
C05587,67,Female,New York,Household,2,Yes,12,30.78,No
C05588,64,Female,Houston,Bakery,4,No,2,41.56,No
C05589,34,Female,New York,Household,4,No,7,8.0,No
C05590,46,Male,Chicago,Dairy,2,Yes,21,28.44,No
C05591,63,Male,Houston,Snacks,4,No,26,13.12,No
C05592,31,Male,Los Angeles,Bakery,7,Yes,5,60.06,No
C05593,67,Male,Los Angeles,Snacks,6,No,27,112.62,Yes
C05594,37,Male,Los Angeles,Snacks,10,Yes,22,20.2,No
C05595,67,Male,Chicago,Beverages,6,Yes,12,227.34,Yes
C05596,65,Female,Los Angeles,Bakery,4,Yes,25,159.92,Yes
C05597,50,Male,New York,Household,2,Yes,4,42.32,No
C05598,60,Female,Los Angeles,Produce,5,Yes,21,246.25,Yes
C05599,32,Male,Miami,Household,3,Yes,21,102.81,Yes
C05600,29,Female,Miami,Beverages,3,No,30,112.32,Yes
C05601,57,Female,Los Angeles,Beverages,4,Yes,19,41.68,No
C05602,37,Male,Los Angeles,Snacks,5,No,3,210.15,Yes
C05603,47,Female,Miami,Produce,2,No,28,94.62,No
C05604,55,Male,Los Angeles,Beverages,6,Yes,17,75.48,No
C05605,20,Male,Houston,Produce,6,Yes,30,207.84,Yes
C05606,45,Male,Miami,Bakery,8,No,4,300.8,Yes
C05607,43,Male,Chicago,Snacks,2,No,9,31.9,No
C05608,47,Female,Miami,Beverages,8,Yes,2,194.24,Yes
C05609,30,Male,New York,Produce,8,Yes,29,46.24,No
C05610,30,Female,Houston,Frozen Foods,4,No,10,37.92,No
C05611,19,Female,Chicago,Household,7,No,20,28.14,No
C05612,54,Female,Los Angeles,Beverages,7,No,25,199.15,Yes
C05613,66,Male,New York,Beverages,1,Yes,9,31.64,No
C05614,55,Female,New York,Beverages,1,Yes,8,45.89,No
C05615,19,Male,Houston,Produce,8,No,18,220.56,Yes
C05616,53,Female,Chicago,Dairy,1,No,11,13.77,No
C05617,43,Male,New York,Bakery,3,Yes,19,11.73,No
C05618,28,Male,Chicago,Household,6,No,22,266.16,Yes
C05619,25,Male,Chicago,Beverages,8,Yes,18,195.68,Yes
C05620,61,Male,New York,Frozen Foods,5,Yes,19,185.65,Yes
C05621,57,Female,Chicago,Frozen Foods,5,Yes,17,8.6,No
C05622,60,Female,Houston,Snacks,4,No,20,99.68,No
C05623,39,Male,New York,Dairy,4,Yes,27,67.84,No
C05624,37,Female,Houston,Dairy,7,Yes,22,17.43,No
C05625,25,Male,Houston,Produce,6,Yes,17,234.06,Yes
C05626,46,Male,Chicago,Snacks,8,No,30,209.04,Yes
C05627,57,Female,Chicago,Household,6,No,15,103.98,Yes
C05628,43,Male,New York,Produce,10,Yes,28,404.8,Yes
C05629,47,Male,Los Angeles,Snacks,7,Yes,16,160.3,Yes
C05630,34,Male,New York,Bakery,10,No,17,11.7,No
C05631,37,Male,Houston,Dairy,10,Yes,8,472.8,Yes
C05632,69,Male,Chicago,Household,5,No,23,67.65,No
C05633,33,Female,Houston,Bakery,6,No,7,250.2,Yes
C05634,63,Female,Miami,Household,1,No,23,41.0,No
C05635,60,Female,Miami,Produce,3,No,21,26.88,No
C05636,24,Male,Houston,Snacks,8,Yes,4,193.84,Yes
C05637,33,Male,Los Angeles,Dairy,3,No,29,8.91,No
C05638,62,Male,Los Angeles,Dairy,1,Yes,7,18.37,No
C05639,64,Male,New York,Household,3,Yes,11,110.46,Yes
C05640,65,Male,New York,Household,4,No,30,50.48,No
C05641,44,Male,New York,Household,8,No,3,53.92,No
C05642,40,Female,Chicago,Beverages,9,No,25,232.65,Yes
C05643,41,Male,Los Angeles,Produce,4,No,2,109.24,Yes
C05644,26,Female,Houston,Beverages,7,No,1,238.84,Yes
C05645,52,Male,Miami,Household,1,Yes,24,38.2,No
C05646,68,Female,Los Angeles,Household,9,No,30,315.81,Yes
C05647,37,Male,Los Angeles,Dairy,4,No,6,169.72,Yes
C05648,54,Female,Los Angeles,Produce,9,Yes,14,107.28,Yes
C05649,59,Female,New York,Produce,3,No,29,86.76,No
C05650,34,Male,Chicago,Bakery,5,Yes,30,93.2,No
C05651,64,Male,Houston,Frozen Foods,1,No,4,48.14,No
C05652,48,Female,New York,Snacks,3,Yes,16,67.71,No
C05653,25,Male,Chicago,Frozen Foods,5,Yes,10,240.15,Yes
C05654,32,Male,Los Angeles,Frozen Foods,6,No,25,232.08,Yes
C05655,48,Male,Chicago,Household,8,No,5,289.6,Yes
C05656,47,Female,New York,Dairy,1,Yes,29,25.09,No
C05657,63,Male,Los Angeles,Bakery,3,No,11,68.19,No
C05658,37,Female,New York,Snacks,1,Yes,1,26.8,No
C05659,56,Female,Houston,Household,5,Yes,17,76.95,No
C05660,29,Male,Los Angeles,Household,8,Yes,14,362.56,Yes
C05661,66,Female,Chicago,Frozen Foods,4,Yes,7,159.68,Yes
C05662,34,Male,New York,Frozen Foods,9,Yes,14,362.43,Yes
C05663,59,Male,Miami,Produce,6,No,29,133.32,Yes
C05664,47,Female,Chicago,Dairy,6,Yes,1,26.88,No
C05665,46,Female,Chicago,Frozen Foods,5,No,6,172.35,Yes
C05666,36,Female,Los Angeles,Snacks,10,No,7,193.5,Yes
C05667,63,Female,Chicago,Beverages,5,Yes,11,218.25,Yes
C05668,28,Female,New York,Household,7,No,10,274.68,Yes
C05669,51,Male,Miami,Beverages,8,Yes,21,64.96,No
C05670,67,Female,Houston,Dairy,7,No,3,213.36,Yes
C05671,24,Male,Miami,Beverages,1,No,19,34.92,No
C05672,61,Male,New York,Produce,1,Yes,28,28.84,No
C05673,51,Female,Los Angeles,Produce,10,Yes,2,261.9,Yes
C05674,37,Female,New York,Snacks,6,No,27,73.02,No
C05675,67,Female,Chicago,Bakery,3,No,12,37.68,No
C05676,55,Female,Los Angeles,Dairy,9,No,12,347.67,Yes
C05677,41,Female,Houston,Dairy,7,Yes,1,13.44,No
C05678,27,Male,Houston,Household,2,Yes,14,78.34,No
C05679,49,Male,New York,Beverages,3,No,11,80.43,No
C05680,69,Male,Chicago,Frozen Foods,8,Yes,8,374.96,Yes
C05681,32,Female,Houston,Frozen Foods,1,Yes,29,49.87,No
C05682,54,Female,Miami,Bakery,5,No,9,167.55,Yes
C05683,37,Male,Los Angeles,Household,10,Yes,18,212.0,Yes
C05684,20,Female,Miami,Frozen Foods,1,No,30,24.28,No
C05685,54,Female,Houston,Bakery,9,No,13,99.09,No
C05686,57,Female,Houston,Household,7,Yes,29,41.02,No
C05687,25,Male,New York,Snacks,5,Yes,4,146.8,Yes
C05688,57,Female,New York,Dairy,6,No,16,242.82,Yes
C05689,61,Male,Los Angeles,Beverages,3,No,3,41.49,No
C05690,40,Female,New York,Snacks,3,Yes,4,64.68,No
C05691,57,Female,Chicago,Produce,7,No,4,197.26,Yes
C05692,28,Male,Los Angeles,Produce,7,No,8,318.43,Yes
C05693,63,Female,Chicago,Produce,7,Yes,11,54.53,No
C05694,25,Female,New York,Bakery,2,Yes,3,25.22,No
C05695,46,Female,Los Angeles,Bakery,2,No,19,92.02,No
C05696,47,Male,Houston,Household,5,No,28,14.7,No
C05697,27,Female,Miami,Dairy,4,No,6,132.6,Yes
C05698,56,Female,Houston,Produce,7,No,27,226.38,Yes
C05699,45,Female,Chicago,Bakery,3,No,3,59.34,No
C05700,66,Female,Houston,Household,5,Yes,21,119.7,Yes
C05701,53,Female,Houston,Bakery,2,No,4,85.78,No
C05702,30,Male,Miami,Frozen Foods,1,No,27,9.08,No
C05703,49,Male,Miami,Bakery,9,No,4,111.15,Yes
C05704,53,Female,Houston,Produce,4,No,2,104.44,Yes
C05705,54,Female,Miami,Snacks,8,Yes,16,168.64,Yes
C05706,43,Male,Houston,Produce,7,No,25,203.98,Yes
C05707,39,Female,Los Angeles,Household,1,No,5,46.12,No
C05708,21,Female,Houston,Household,10,No,15,459.4,Yes
C05709,48,Female,New York,Household,7,No,5,85.89,No
C05710,35,Female,Miami,Frozen Foods,2,Yes,23,31.62,No
C05711,55,Female,Miami,Produce,3,Yes,12,26.82,No
C05712,41,Female,Chicago,Beverages,1,No,19,46.46,No
C05713,40,Female,Chicago,Frozen Foods,7,Yes,15,143.5,Yes
C05714,39,Female,New York,Dairy,3,No,28,69.12,No
C05715,19,Male,Miami,Produce,6,Yes,6,241.98,Yes
C05716,48,Male,Miami,Bakery,7,Yes,1,182.98,Yes
C05717,28,Female,Chicago,Snacks,3,Yes,5,20.61,No
C05718,45,Female,Chicago,Produce,2,Yes,21,44.9,No
C05719,63,Female,Houston,Snacks,9,No,25,287.1,Yes
C05720,49,Female,Miami,Household,9,Yes,28,326.16,Yes
C05721,22,Male,Miami,Household,7,Yes,21,228.34,Yes
C05722,55,Male,Houston,Beverages,5,Yes,24,34.2,No
C05723,27,Male,Miami,Dairy,4,Yes,19,63.64,No
C05724,57,Male,New York,Bakery,4,No,28,147.76,Yes
C05725,63,Female,Chicago,Frozen Foods,1,No,11,44.13,No
C05726,41,Female,Chicago,Frozen Foods,4,No,22,13.24,No
C05727,52,Female,Chicago,Dairy,7,No,14,21.49,No
C05728,61,Male,Los Angeles,Beverages,5,No,14,162.65,Yes
C05729,65,Female,New York,Beverages,9,Yes,2,250.65,Yes
C05730,40,Female,New York,Household,4,No,25,34.44,No
C05731,34,Male,Houston,Produce,3,Yes,22,83.61,No
C05732,18,Male,Los Angeles,Beverages,6,Yes,5,292.5,Yes
C05733,48,Male,Miami,Produce,4,Yes,9,127.64,Yes
C05734,48,Male,New York,Snacks,2,No,17,46.02,No
C05735,59,Male,Los Angeles,Dairy,5,Yes,19,207.75,Yes
C05736,59,Female,Los Angeles,Snacks,4,Yes,15,45.72,No
C05737,51,Female,New York,Snacks,5,Yes,29,106.5,Yes
C05738,26,Male,Houston,Snacks,9,Yes,2,241.74,Yes
C05739,39,Female,Los Angeles,Snacks,4,No,9,102.88,Yes
C05740,30,Female,Chicago,Frozen Foods,6,Yes,11,276.78,Yes
C05741,42,Female,Los Angeles,Beverages,4,Yes,22,61.36,No
C05742,65,Female,Miami,Dairy,1,No,27,3.77,No
C05743,35,Male,New York,Dairy,2,No,6,91.8,No
C05744,68,Female,Miami,Bakery,6,No,15,69.84,No
C05745,29,Female,Houston,Snacks,8,Yes,21,156.56,Yes
C05746,57,Female,Chicago,Dairy,9,Yes,20,243.09,Yes
C05747,34,Male,New York,Household,4,Yes,4,195.28,Yes
C05748,32,Female,Los Angeles,Produce,6,No,15,163.38,Yes
C05749,59,Male,Chicago,Dairy,3,No,18,68.82,No
C05750,32,Male,Los Angeles,Household,9,Yes,7,266.4,Yes
C05751,32,Male,Houston,Snacks,8,No,16,388.56,Yes
C05752,56,Male,New York,Dairy,1,No,22,41.08,No
C05753,30,Female,Houston,Beverages,2,No,3,18.56,No
C05754,34,Male,Houston,Snacks,10,No,12,403.6,Yes
C05755,49,Male,Houston,Frozen Foods,9,Yes,7,379.89,Yes
C05756,26,Male,Houston,Household,10,Yes,9,348.4,Yes
C05757,57,Male,Los Angeles,Beverages,3,Yes,10,99.6,No
C05758,37,Male,Miami,Dairy,3,Yes,30,67.8,No
C05759,43,Female,Los Angeles,Frozen Foods,10,Yes,1,324.4,Yes
C05760,44,Male,Chicago,Bakery,9,No,12,334.26,Yes
C05761,38,Female,Houston,Beverages,3,Yes,27,21.06,No
C05762,35,Female,Chicago,Bakery,10,Yes,28,136.1,Yes
C05763,30,Male,Los Angeles,Produce,5,No,26,52.55,No
C05764,33,Female,Houston,Beverages,6,No,24,253.32,Yes
C05765,26,Female,Los Angeles,Frozen Foods,3,No,30,102.96,Yes
C05766,29,Female,Houston,Bakery,10,No,18,230.9,Yes
C05767,61,Male,Los Angeles,Produce,8,No,1,331.84,Yes
C05768,55,Male,New York,Bakery,2,No,25,72.24,No
C05769,36,Male,Miami,Dairy,6,No,18,274.62,Yes
C05770,24,Male,Miami,Snacks,2,No,23,9.52,No
C05771,52,Male,Houston,Bakery,9,Yes,7,233.55,Yes
C05772,65,Male,New York,Dairy,6,No,17,213.78,Yes
C05773,35,Male,Chicago,Snacks,9,No,13,100.53,Yes
C05774,33,Female,New York,Snacks,4,Yes,30,68.12,No
C05775,56,Female,Houston,Frozen Foods,3,Yes,10,64.59,No
C05776,21,Male,New York,Household,2,Yes,14,79.84,No
C05777,42,Female,Chicago,Produce,8,No,1,201.52,Yes
C05778,49,Male,Houston,Household,4,Yes,23,100.6,Yes
C05779,57,Male,Miami,Produce,2,Yes,6,44.22,No
C05780,30,Male,New York,Beverages,9,No,4,109.8,Yes
C05781,62,Female,Miami,Dairy,8,Yes,19,369.84,Yes
C05782,34,Male,Miami,Frozen Foods,5,Yes,15,82.85,No
C05783,66,Male,Los Angeles,Bakery,8,No,21,230.48,Yes
C05784,54,Male,Chicago,Dairy,5,Yes,21,41.45,No
C05785,23,Male,New York,Bakery,7,No,27,155.96,Yes
C05786,36,Female,Miami,Household,5,Yes,19,226.45,Yes
C05787,30,Male,Miami,Bakery,5,Yes,30,248.9,Yes
C05788,43,Female,Chicago,Household,4,Yes,22,74.92,No
C05789,31,Female,Miami,Household,5,No,12,42.75,No
C05790,48,Male,Miami,Bakery,7,Yes,14,114.87,Yes
C05791,21,Male,Miami,Beverages,3,Yes,3,51.09,No
C05792,56,Female,Miami,Household,4,Yes,29,130.32,Yes
C05793,25,Female,Los Angeles,Beverages,8,Yes,4,202.48,Yes
C05794,42,Female,Los Angeles,Frozen Foods,6,Yes,3,231.9,Yes
C05795,30,Female,Houston,Beverages,8,Yes,28,282.88,Yes
C05796,49,Male,New York,Frozen Foods,2,No,12,26.62,No
C05797,55,Female,Chicago,Beverages,9,No,22,354.87,Yes
C05798,55,Female,Houston,Produce,7,No,30,297.71,Yes
C05799,45,Female,Los Angeles,Frozen Foods,5,No,9,151.6,Yes
C05800,47,Female,Los Angeles,Produce,7,No,19,325.22,Yes
C05801,20,Male,Los Angeles,Household,2,Yes,16,78.72,No
C05802,45,Male,Houston,Produce,4,No,30,120.68,Yes
C05803,20,Male,Los Angeles,Frozen Foods,7,Yes,1,317.8,Yes
C05804,62,Female,Houston,Dairy,2,No,14,60.84,No
C05805,51,Female,Los Angeles,Household,8,Yes,13,212.32,Yes
C05806,33,Male,Miami,Household,10,No,23,184.6,Yes
C05807,39,Male,Miami,Snacks,10,Yes,12,442.6,Yes
C05808,49,Female,New York,Beverages,5,Yes,5,35.05,No
C05809,55,Male,Los Angeles,Bakery,5,No,20,121.0,Yes
C05810,25,Female,New York,Beverages,8,No,3,218.64,Yes
C05811,25,Female,Houston,Bakery,1,Yes,23,28.18,No
C05812,23,Female,New York,Dairy,6,No,2,197.64,Yes
C05813,31,Female,Los Angeles,Snacks,2,No,11,51.56,No
C05814,49,Female,Houston,Dairy,1,Yes,20,13.58,No
C05815,52,Female,Houston,Snacks,7,Yes,2,300.93,Yes
C05816,27,Male,Miami,Frozen Foods,4,Yes,16,132.88,Yes
C05817,20,Male,Houston,Frozen Foods,1,No,26,43.05,No
C05818,29,Male,Houston,Bakery,10,Yes,8,145.3,Yes
C05819,66,Female,New York,Produce,6,Yes,3,193.32,Yes
C05820,48,Male,Houston,Produce,10,No,21,359.9,Yes
C05821,46,Female,Chicago,Bakery,6,Yes,27,118.74,Yes
C05822,22,Female,Miami,Frozen Foods,3,Yes,4,122.4,Yes
C05823,69,Female,Miami,Bakery,6,No,21,6.72,No
C05824,42,Female,Houston,Produce,10,Yes,4,301.5,Yes
C05825,58,Male,New York,Bakery,9,No,8,279.54,Yes
C05826,48,Male,Miami,Frozen Foods,6,No,6,162.96,Yes
C05827,38,Male,Miami,Dairy,1,Yes,14,31.87,No
